Time,Amount,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Class
192,491.4352591248898,0.7049994468682165,0.2536451025254699,0.39380386415300345,0.800961331293339,0.6627405194876564,-1.919579697257416,0.3237432457700013,2.243271843673639,-0.19416879561049027,1.530436844314674,0.45100144535667264,0.16351877220356983,1.0084802265255552,0.3144911553132309,-0.4196410350013729,-0.9316962055307103,1.014793535461515,-0.18175377724818587,0.4657534346813604,1.082726300309415,0.4716332471968931,-0.26281843023939233,3.1731777215312755,0.18986404056540124,2.212479367578237,-0.3428547141842783,-0.5592758984732745,1.6382403689523426,0
193,496.0655615664028,0.4971231689310085,1.1502765116245268,-1.0757125031242334,1.6146579920733777,2.166251917848749,-0.2701233960137934,-1.4297121161451054,-1.1156426828071118,0.8115752801328299,-0.6349561693722849,2.2560422107946994,0.18585264075689775,-0.12979500222677215,-0.4069057088552031,-1.2265918657171662,1.2596487039075241,-0.17329038085683673,-0.5603453880119091,-0.10666082372310848,-1.4463651078263422,1.5441993448323974,-0.27688639622939876,0.5194088801797682,-1.456993120293929,-0.6888948838865971,0.9616353053882571,-0.2791596713031161,-0.6134619509400565,0
194,166.68200649249167,-0.3812511008441963,-0.4339337428629306,2.257569505481784,-0.376919183131537,1.7375098006815684,-1.187897279443311,-0.09546198013078926,0.6890010093847339,-0.8086627202471188,-0.4873089620628697,0.5109264029379249,-2.060833455240019,1.479857405642425,1.145686933294898,1.1247112257943366,-0.32118750635829296,-0.6068480206246742,-1.7830322309216904,-1.0361919058582791,-0.6158734108430942,0.29554657739096923,-1.6534330849885197,-0.5827763392588671,0.6457431990333152,-0.38119386701115837,-0.4146480372847603,-1.4735493308466394,1.4301605662784855,0
195,212.83934097232716,1.155832861834886,-0.4136780301641174,-0.34174371666627085,-0.37980470067096783,0.7843307632269657,-0.3650456808899426,0.9888746106647971,-1.3069728993927412,-0.17404685665886205,-0.9570608724701436,0.6525356072929503,0.2100585644974442,-0.6672314425196898,1.306502622233403,-0.693180765868909,-1.0875531516032608,-0.027197026738966068,-0.2453882090963475,0.0946080418743658,0.8508534774245876,-0.1926203363834599,1.1314372943148103,0.1785818891147877,1.004413032667514,0.5837472257455295,-0.5099885549060723,-0.9946371893893042,1.2201595515690993,0
196,173.69771306107822,-2.0299162622625406,2.921414767299088,0.14192568758234775,-0.6735548475772283,0.4500821521569507,1.6749362011324107,1.2195417217954512,-0.725412722561797,-3.465511400665701,-0.021114025694110725,-0.5171765541590359,-2.3862627118342306,1.7286795888051543,-0.516507358637685,1.9839688551435062,-0.7066314873222611,-0.36069588749616704,1.0462129807479257,0.4581994410949755,-0.5039716633762269,-1.460483068180465,-0.11911670850341187,-1.0356196353674232,-0.13367798815645335,-0.6666211418935044,-0.3823544836014351,-1.128499549756226,0.3884232148162988,0
197,397.27452521283016,-0.7231575264895064,-0.42011821097802116,-0.1378050380002124,1.263249570115189,0.29565250731942416,0.9580594681685067,-1.3919965126148095,0.027445834979563235,0.7124550680893565,-1.614527349103157,-0.623092603961089,0.25094819744814134,-0.31069981070203373,-0.4109522987341639,0.5066562813815586,0.05462264257061773,0.584610516604525,-1.5554346239875725,0.5311361931611166,1.38930614320447,0.8305992829863734,-1.2722749719863788,-0.3451568777995544,1.0213930504408415,-0.9582328254699741,-0.04804809446448695,-0.012293652321189515,0.1080492907928403,0
198,291.8419415778912,-0.228111960951645,1.4143440754193357,-0.8318098536150385,0.5887233610053134,0.9299448698256505,-0.20091921023287215,0.04820863820614221,-0.5175532248806072,-1.8724558642663767,-0.6466020078105184,2.6345247538412004,0.4848195743953969,1.2451609305965332,-0.8404771999928632,-0.870839397484441,-0.705412391082572,0.6551116338183208,0.7322431986673151,1.894356689679665,0.659898388622141,0.09183808375081857,-0.37810558496008767,-1.0345035312803252,0.025291412072436802,-1.798246937264854,-0.8819806550029747,-0.15718737887216283,0.737751894036492,0
199,321.66435627088737,-0.19301009834602506,-1.7834064673105492,0.017256765867765325,-1.0003934170593358,1.0844905904497282,-0.27344087588362254,1.4411919469001466,1.2332799852925158,0.9261156546366974,1.0478291133229445,1.292253266948083,1.5796227094208317,0.011458264839406807,-0.5255821364727614,1.0814316245654991,0.6840383427568619,-0.41610202857745965,-0.0285485752696861,-0.33928896891238686,0.27967986439131715,-0.33098971976946595,0.7690964389975462,-0.4990651305964186,-0.27601853910415275,0.29631986372223107,1.0392424341781037,0.8256448955623652,-0.95910096613563,0
200,373.73599791139577,-0.015367334668160109,-1.3621804351174682,-0.6934020994391317,-0.37769260323054754,0.16896715067961537,-1.554147722145018,-1.7250779033326398,0.5853430726968729,-1.0872440727328327,0.8664776098897861,-0.060251473742089424,-0.7433269239245835,-0.06530730295153048,-0.3593374600883372,-0.8941082739739243,0.712247851581502,-1.7431035953154705,0.1322194703201785,0.9456725702078289,0.17147919278262502,0.23437411381475562,-0.5022172387855014,-0.27309847965936995,-0.308412969655017,-0.467687927682982,-0.9097753550009573,0.3144048677896286,0.8671227487230732,0
201,466.7046534227776,-0.6246621808080837,0.5131089430017027,0.50406988333225,1.1819218715861397,0.09547241132333045,-0.4330066544992073,-0.0005299218430581499,-1.2775940686140093,-0.1519012115655391,0.9471378810776526,0.15617142384381483,1.8455837418298686,0.32426338659344034,-0.29156093847524667,0.5226373068233197,1.0192635628228484,-0.017017873727881255,-0.06453754816081675,0.640021954780419,-0.8215966580072612,0.11839079750886758,-0.8230241702233139,-1.8262990780616728,0.09793142811967477,-0.04537777171377422,0.2914705997146436,-0.27441615022292476,0.04798273642967695,0
202,297.45448895624384,-0.12559509843724115,0.6681133042146042,1.8307878426275157,-1.8121844398579479,0.4340169369646285,-1.217065116518434,-0.7194664744399257,0.5785784865787463,-1.4423447549914983,-1.0379637204439758,-0.9040785590873881,0.19598932315776654,-0.7614335901129483,-1.3284010072659842,-0.989998034745621,-0.7686047997757036,0.9938003963483966,-1.1427546028680036,0.12780330720822428,-2.2851481321491285,-0.5208306591471704,1.2880400865138895,-1.4507992273806405,1.3054459645247047,0.28566185113437026,-0.19008001639660704,0.0009992675272731202,-0.35255567737127125,0
203,421.0716517642563,0.34187055848635295,0.11668727088638574,-0.15905905475985385,-0.28979626788163537,0.37264878410525,0.20867695888279933,0.26898047711104445,-0.8654620056066514,0.38089187477542147,0.8281677497463984,-1.3527016560610754,-0.9220553839019467,-0.8801555633947056,-2.081279825098357,-0.9183073650895462,0.05107498578452131,-1.3818294222097536,-0.06442005277151651,0.26713703099830227,2.252919493710252,0.3631475219402504,1.5619461333633053,1.160892077499861,-0.4421269749698686,-2.227536005640669,-0.40196761080007426,0.651335347547316,-0.7004829773469909,0
204,352.66691532015,-0.31267626991007996,0.07533685621819487,-0.6771276535871847,-0.9515718924907766,-0.06988352013527557,-0.20435360500887667,0.5556246018592271,0.05451956776781242,-0.8664138958787485,0.3807286746601986,-0.9836572117865949,-0.041061802386626975,-0.46821268764503754,0.7944302931464691,0.4986506989197177,1.1360929676631182,0.36018540094823853,-1.1234082066380793,-2.2131172090990288,-0.08555601458222976,-0.018565127263387448,-1.5871275206504003,1.7330326628412593,-0.7596729670699501,0.12622386826636492,-0.3743630911501834,0.08333883609809264,-0.8584871083034752,0
205,110.84122564403958,-1.5568260179493707,-1.0429880151865565,1.9217423359331676,0.2369911312965592,-0.08768139212218967,-0.012125105775539798,0.06492175806745655,-0.3739735114618825,1.3224661560432533,0.3535772071591703,-1.5457081794827745,0.46014546517816984,0.39663924405226525,-0.20962530742595095,-0.20691299352653678,1.951859331187736,-0.3961873479541221,-0.6081749497155847,-0.32569453843519613,-0.02103724941880759,-0.4254036509987136,-0.21641158417766707,-0.6097358194081492,-1.7685834757263466,-2.55309449685079,-0.28325028240762035,-0.5129047665635956,-1.129612771658402,0
206,494.00407446430205,-0.31118200328375245,1.344037139673379,1.1134864777554754,-0.24512741712961084,0.46014791375926123,-0.012486827209472277,-0.22337229716660428,-0.6394585058778993,-1.813954593431899,1.242666021038576,0.8384729986324968,-0.13482128804458468,1.2406782904140685,-0.3159857424424307,0.6699509128020859,0.29538055976743605,-0.4581629256783906,0.24237213688083578,1.774066775610043,0.6543406838603646,1.031095293344909,-0.41793171240047927,-1.2189153886228439,-1.0970404680553287,1.4685908004340742,0.6525564341804088,-0.7399927952544089,-0.5740102054180469,0
207,149.69230762035778,-0.5446305278550295,0.5057199083122258,0.3466823964241502,-1.648510693286171,0.3146931144376556,-1.0267520443650902,0.649425717489561,-1.2610615427564167,0.10022645158208003,-1.2127301218372626,1.1098727683156107,-1.1908155125706446,-0.5058686462010228,-0.9910236925433987,1.0000475184310869,1.828018836881969,-0.033939897512507505,0.7292662846803026,-0.26583419657131674,0.17017455827203753,0.8015256868941346,0.3082467063336636,0.14681009808866427,0.9613560688210692,-0.2415145098149307,0.08949882130307182,-0.4478230283285828,0.36783262638995995,0
208,288.4601629381664,1.8520271625785325,1.3377430614787678,-0.023308699514823727,0.14243870813169984,1.6126356605664687,0.7539494395739794,-0.9212651988283661,1.350444361809708,0.29846521901871653,-1.9358066857681888,-1.0573669296271064,-1.5896030496795372,0.10611031907773485,0.7476529720492119,-0.8253026680289752,1.5078157740652436,-1.2123037832067505,-2.1967228353016957,0.13137253981176616,-1.49022581280216,-2.0066162768684253,-1.2672971199898906,0.5391987708835049,-0.33806935767468316,-0.1763105125971564,-0.5720706835518939,0.45099650935121405,-0.8281962953904682,0
209,256.167271193905,1.1063158823809132,1.0320337467578076,0.17862142563884692,0.25646853155039545,1.0267589266202013,-1.5108385236373911,1.00043747283252,0.5180342013844129,1.2163517258821699,1.196066183427256,-0.7250438345374596,1.272117738347136,0.5076697855581811,-0.6492922192638146,-0.2831007359789302,1.059771870350395,1.2027353022106555,-0.18753817738542314,1.3157726713266171,-1.2462095762973247,0.6989800502092288,-0.6724947901444815,-0.0626950004642074,-0.6423908191318022,-0.8269508488706379,1.2017363787699398,-1.4039689139107716,-1.454216075267096,0
210,252.43902795973068,0.2992876596755345,0.6862100747680919,0.4652057463592343,1.2856355477453498,-1.3156904997090348,-1.6489195733791084,0.018764832182091993,0.9489378556963273,-0.05443153405083895,-2.4741924244689764,-1.541653966417416,1.578387012193292,0.4926248679877436,1.339153047920953,-0.3449716503788636,0.22931424820680452,0.1691447976836623,-0.4483521286208266,0.31149729614305954,0.9153336325472695,-1.938532258067213,-0.6752489464632314,-0.03680713810766326,-0.7046369132945061,-0.09115400244089833,-0.7182386544069385,-1.4250114873225295,1.856333461911635,0
211,146.20437469768137,-1.2047855102821876,0.24689945479522601,-0.6640957721156745,0.9379189143913997,0.09114387034596558,0.6479619800339455,1.5709264697873688,0.2853060151796305,0.6507680999540755,1.6414236088698457,-0.8007251629637415,1.6858604712307625,-0.9495769206039325,-0.38301586504701157,-0.26043567967208986,1.4377111224400285,0.24027272533854716,0.2348471710448653,1.7275871928429167,-0.06653517742648157,0.859988932099564,1.5092517238081193,0.3259951690841905,1.6546394255085883,-1.26603918055245,-0.19096315080832627,0.8278922222352804,0.2711907415783075,0
212,319.43579557650924,-0.18999557105836215,1.5044634340634084,-0.41277001423887266,1.2150773821193943,-0.1573714156647761,-1.3247185111398805,2.542978442566527,-0.6140172616247775,-1.2229007651015003,-0.360219518143918,-0.0502600876404695,-0.980554029602808,-1.059645492693389,-0.9078665104586783,-0.20426428208161623,0.028664209940572324,0.1547078422740896,-2.1661231204368767,-1.0607126883329216,1.447942662216092,1.154305685308201,1.9246446165032833,0.939760742072646,-1.6229929808202048,1.3545496124054355,-0.014362017745388068,0.6017602028082871,1.5400580004583984,0
213,361.4639107193088,-0.513899701522465,-0.5358190368925482,-1.5887548067531045,-0.12751813212489307,-2.255918502973395,-0.42965069133069944,0.9833546539227037,1.1720157474203188,-0.7479822522477556,0.3334144416928725,-0.40030989907011993,1.6144841396185292,-0.4975899834104072,1.1146530621855473,1.7274964702643005,0.4942020758887049,-1.1237598346900557,-0.5983564225736937,1.650464698248145,-0.5926854682206593,-0.04395026789055475,-0.31728726932997714,0.2787226205538822,1.0749753622952454,-0.722603952425305,0.43173857916557856,2.0568622599017536,-0.2412357164526005,0
214,234.6899042758423,-1.106145243694849,0.7442648140590004,1.593401800678312,-1.024143330997268,-0.3877701983315097,-1.6995394672943087,-0.5284259089664487,-0.9366090963259834,-1.7629422568809903,1.7203248600185317,0.4354210318164639,-1.2107536165659385,-0.518171330525809,-1.1239875939035826,-0.6443087070195811,1.0876323549313562,1.45086174129468,1.5955907117083514,0.07253266353270174,-1.1453154237790786,0.270581076119531,0.782623887905042,-0.44303483070400895,-0.2486242367429776,-1.7538794480153201,0.2847735307566028,0.2801707689705631,-0.07092570072381892,0
215,10.230336264674788,-0.27499730021029634,-0.4679082261738192,-0.5128208752077724,-2.423123065656622,-0.013508580444784578,0.713248141024379,0.8588719722812834,-0.08812641043502424,-0.8531056622515234,0.1582657598480616,0.7621248568913048,-1.2050447328282297,0.3726959065130099,-0.7439651023187497,0.5323608840784531,-0.4733900793920367,-0.4231302813401818,-0.8056259876487618,1.0690831904453437,-0.6315314030578817,-0.34196493174720843,1.4987877889543522,-2.076855965780984,-1.1818893504294417,-0.3343974730511804,-0.6239497227913723,1.6120325614177784,0.2823787109048998,0
216,296.89536829852455,-0.9883311737074383,0.9470941420593144,1.103792171658252,-0.644014628025045,0.5531735229964448,-0.9913483894118842,-0.14849676276208063,-1.8042057737210793,0.7567021823234531,-0.1827408132360902,1.5957467298310126,0.17341840910304904,-1.2223410558051968,-0.6891110216414111,-0.3013315818995832,-0.43912667009129086,-1.506522110571382,-0.13100737501048138,-0.3642835174327742,1.0269487729581273,0.431924803837644,0.2358920015255842,0.4919579958095963,-1.1819154220198267,0.18009043726051033,-0.529225602580727,0.4173112635233826,-1.8999620589348727,0
217,126.9009932825883,-0.38139804485506446,0.04085534579759766,-0.5941768369699439,-1.6011240823923738,0.19396336239936457,-0.4026022378937226,0.06718199585839559,-0.6710074862933504,-0.25473124623339904,0.9202142085715045,1.8762990600548002,-0.3667012306926045,1.5385592982944059,0.07155060765613534,-1.677752689028287,-1.710056035802899,1.1210774253249807,1.6052996016746792,-1.235270299856849,-1.4851309643580848,0.1787189186342504,0.29100972307415013,2.77755886410645,-0.07346822265586242,-0.210025910340258,-0.13790977635762192,-0.34800324362897217,-0.04778805326192394,0
218,211.17004347724105,-0.8424930707617294,0.5954792942690895,-0.7234231570143439,-1.6325587188124988,-2.5443140502206956,-0.2550413914868063,-0.024591118213158417,0.20814120472022282,-0.023011415883110307,-0.613469948343207,-0.041351002787569834,-0.14268912891180274,-0.3717110707901693,-0.6518010984370016,0.768289134547276,0.5907140433020299,-1.7934272302423466,-1.0190778737525228,2.068022091667019,-1.2983787107779512,-0.5076712217694437,-0.32752306716786095,-1.719343771583012,1.548426519695428,-0.9072360797356029,1.5192242283674724,-0.4025390902083235,-0.6641135917781157,0
219,291.7737343604724,0.9024090376794638,0.22725232221017808,-1.0814517601399516,-0.4807453929648951,-1.2619532818003274,0.32596709269835106,-0.8217398806096265,-0.5817574584160025,-0.31190848541956245,0.35589961123270974,0.6967031186269411,-0.19779206575240038,0.672591919526859,-1.695909673215836,0.7190957461945492,0.16611816341434119,0.0005534029584372482,-0.5865596923797198,-0.26168346615057864,-0.8105152918530588,1.1556440443343314,0.66313756104929,-0.9928067766071083,1.29312425993232,-0.5132329219124193,-0.7433410822637359,0.49962865468459083,-0.07997156425430262,0
220,244.0964261923937,1.698850619056072,-1.723695836074762,-0.5662386266158804,0.12527251488957356,0.4418241981381232,-1.4589977040019835,-0.7056409607675047,0.7030108595018327,-0.04282318200327366,1.6859416680639774,-0.9900563630242445,1.747367314453397,0.658795371927162,1.2048557824137311,-0.7698718774286928,1.4117989276495024,0.7950989927426675,1.332742175945186,0.4138616015297093,0.4369611190571936,-0.7578539214103246,-1.6088037994020854,0.663327068461105,1.5696996912284742,-1.2604173062807795,-0.38579482792082537,-0.3695753989244463,-0.05362220251886473,0
221,165.64012034684094,-1.280312624124091,-0.4068506309105781,0.8518221283907214,0.38838069071726455,0.8002369791898329,-0.5399114569887064,-0.8401895442755094,-0.5156557301891376,-0.07127961649346262,1.4484629373030071,-0.476499158892891,-0.5253896277252381,-2.042430433272539,0.27197403374188833,1.7876337069448156,-0.6347359861909168,0.33960206576476254,-1.2021512584527463,-0.9866968459393778,-0.017966433957805235,0.27213475445059754,-0.16041714072118277,1.0247098530656709,0.28906886347645006,1.2449017748552316,-0.2631313380622149,1.677409988556232,1.1056263096530028,0
222,121.7209118385611,-2.059149245635422,1.7876333417677892,0.14575200734153415,-0.21770021667123507,1.1422429916275731,-0.7183799894391355,0.03590918955590754,-1.5316550469269712,-0.18313914008092386,0.5937648403752234,0.42197878235270936,-0.5800590038896223,-1.3677355538284743,-0.8477883425101626,0.9885220928714737,0.59784022785391,-0.9004945859703326,0.016722065843180475,0.7862807063742959,-0.7707354104502485,-1.175875209716451,0.16317016942848578,1.0455763342696012,-1.9518811984402265,-0.5964748118546257,-0.5836032005722946,-0.6161242286698868,-0.5126075913405045,0
223,118.79628456126807,-0.6472894836912796,0.10702000631806091,-0.8899746725405192,0.547659730571492,0.9713838195669063,-0.51453204054044,0.1231396634434731,1.4524032763056203,1.1337572739929564,-0.4229001968777631,1.6746851916440169,0.22821629558378115,1.2971325436089034,0.3622671724341608,1.072851508727673,-0.9289355488347303,-1.5701656240232846,-1.4239596610161136,-0.37658340961451714,1.080223339216839,-0.6650559778907347,-1.7509521819600697,-0.45385002924770174,0.7536762441859046,0.09867867194143082,-0.5228979206434204,0.22977787422274204,0.8758300437421084,0
224,97.55096777440603,-1.2409760393433107,-0.2505958524672628,-0.7855023268719321,0.2333963145231634,1.071874479775189,-0.5530134131031454,0.2028228503598217,-0.4374209353400779,-0.211993375812925,0.5877357219828097,0.748074541109837,0.9039641666511935,-1.5922721722327056,0.474251763186688,-0.41108615077704197,1.2532747293166089,0.13458923455533903,0.9855593088614716,-1.2061085757123813,1.4585406619066439,0.6334296288662657,0.8641941029276625,1.2348156480389227,-1.9518771860318405,0.28651924830224146,1.7809670353074305,-0.44655349862791693,0.791102616699977,0
225,26.31392277168182,0.6548015498991075,-0.74262210040138,0.09445806462815616,-0.05435498022419821,1.1478996739786254,-0.049481881735770214,1.7819027265112708,-1.0946864935337308,1.8378801882664253,0.4927188582370882,0.7185936707288476,0.33324568485813116,-1.3131566764642146,0.3421884282008819,0.37590504194477964,0.22912218554932562,-0.2928705622743253,-1.6600596618151915,0.024265907961369654,0.2560570587844247,0.8074750692281355,-0.9070458369916735,0.7231531738981289,-0.716656779831967,-0.334450960478307,-1.3291728099040916,-0.2340001230598481,-2.9133229917754617,0
226,107.15993632207949,1.582538925167326,0.2688637457111937,-1.2109146604084309,-0.8106007329138735,-1.3907215720654704,-1.2363503757123402,-1.443787185276852,-0.023895706127472705,-1.14483787197166,-0.27789708114582995,0.13343689175728432,-0.13532377034363083,-0.10066147335416921,0.6603261527277383,-0.5696032121784812,-2.703290644769658,-0.5297616021715784,1.8161702799005082,0.10668808120396131,0.68484274631596,0.20532150383671807,-0.4260138667493284,-1.7032033812048355,0.7310645958291222,1.2733273227265491,-0.5416192275483512,-0.9470852438785573,0.0675828155596121,0
227,242.8909362867548,0.6446278405077093,-0.8775254970128574,0.15288856885164695,-0.17525039033887727,-0.22085573182873483,1.2058048944354183,1.064423509718825,0.6942207942642362,0.6783501157171651,-0.43260805661207824,0.7758962060923164,-1.0687843403434072,-1.4860751125689315,-1.015733992539576,1.1676421148992113,-1.4853767308111814,-1.2202940715002517,-0.3110023912506473,0.731873533595891,0.6532861873466765,1.39342493423961,0.9929269428835535,-0.6476756182676308,-1.6582826639982382,-0.7279924046239382,0.12084528178063204,-0.12201974253994531,-0.5775428257823461,0
228,155.9131998109985,0.452383974410706,0.459533341208614,-2.3392734095015144,-0.35397539145803325,-0.8234576948383963,0.561178135035477,-1.33518441247051,0.6959367709760053,0.5220394464245308,0.11553161629276783,1.4967704873664986,0.3016772059528511,0.330436794005706,0.530024192151796,-0.055400594700255566,-0.30668091439708095,1.3128571536164149,0.49090298043122693,-0.8273202328743702,0.38812112521497105,0.15167733078339818,0.3424611081243547,-0.5650520318324997,0.2784068826484628,-0.9283038168394216,-0.29865890365582176,1.4871138056643298,-1.7549986239159174,0
229,193.70058846275,-0.06289200826193025,-0.292388715484539,1.760072187362314,-1.2458464393843158,1.2182252837762115,1.0755374715573411,-0.650025856201476,0.468538601177988,-0.10739859278092934,0.33079826685130714,2.4462830247725473,0.447136379182503,-1.1047621901752627,-1.9900813385766298,-0.3629904870510899,-0.2017374712850864,1.2254643160479743,0.3440363423335426,-0.5343465430452462,0.7495743329549237,0.32266476814381695,0.4277884706528704,0.5762609893357941,-0.9264183479549762,-1.1565682460723998,-0.9024397064480053,-1.138575121899998,-1.0263724443417224,0
230,4.835413848978176,-0.22523091721489322,-1.5502009502125487,1.5715280445839506,-0.44333899087510453,-0.9580814908437115,0.6588354011967956,0.09639502572725234,0.7004702738371887,-0.9790801033812008,0.03784791393088575,0.8007996900846222,1.2812835818746784,-0.7516134005345971,2.0593876128068414,-0.340954400519734,-1.80743637778638,0.11875165704469486,1.0646265743553012,1.3594170009486644,1.0830572061712556,0.7608696007352741,0.2951948977041502,1.8422733375839209,0.4977808761356535,-0.2417177535644838,-0.5431478423750552,-1.248293258549033,-0.0036736028550804173,0
231,159.22670310178694,0.08014352158416464,0.3229326189692273,0.7446708472992727,-0.7701367775584672,-0.8564130193426467,1.3250484473378383,-0.4069519238844092,0.9537873552696524,-0.43587720059642815,2.0609365852572052,-0.31487775996446,1.3646430565829013,0.6031747247154003,1.1090572352193802,-0.21393649715964444,0.6920003197825207,1.5639577337248873,-0.8422049422016139,0.6359140592511278,1.4973138957332435,-0.0669215157207705,-0.16350887629056113,-0.19245501682719202,-0.21925683053040598,2.0726100869647683,0.4619628010721734,-0.1628719487873106,0.7344274312276815,0
232,474.5411916281623,1.2261300115987914,-0.8910508924554782,-0.581396040818464,-0.2152968540333209,-0.8060469493002842,0.6684011174313046,0.7654963544902658,0.25939218751889237,-0.017429887342912353,0.007476840353505252,0.15673097359851965,1.1487377542270742,-1.2974495932631283,-0.41436884966065723,0.47516711443187826,-0.11310403671653049,0.39691467164077077,1.3471272417740574,1.4270124516060188,-1.1246551074087319,0.34899814850766375,1.3520261748388298,-1.067668562749002,-0.805795596138706,1.9817727021553355,-0.41708150432087904,1.2739955596149448,0.9676293033900005,0
233,83.51246356217933,1.0974926211977518,1.7880976529550126,-1.0179382144695286,-0.12602168870950414,-1.5110600099781915,0.3287734386734587,-1.9940314597056605,1.1552388177638162,1.150242961753256,0.4003519628808687,0.8674126608561916,-0.22323264330345538,-0.27416538574209165,-0.48034848762261184,0.5661066433111179,0.5492737364772424,-1.7257637242526809,-2.231515620774209,0.4545098611061108,0.9802378800822769,-0.2682667910201285,0.5381104479543437,0.16524970887074963,-0.719578078621037,0.22446325263529235,-0.22388896736733366,-0.17389524839334844,-0.38237921135467434,0
234,30.690216949562643,-0.7388569570802118,-0.9656545186209914,0.9826907137666522,1.3190263757799874,-1.021115789124587,1.1225804193310918,0.5177041400680272,-1.6059943238569132,0.0419515963201834,0.47257697155116213,-1.121284817894474,0.479718299363387,-0.6852294107537678,1.1074831560527518,0.4806450013056741,1.569318790228532,-0.6532637579642645,-1.0399084610198404,-0.5991223268631907,0.4416818385233294,-0.9453352730763435,0.0029562006087170637,0.10089567587928869,-1.7039625391082216,0.22481597998088138,0.33103809225125336,-0.8958615346646037,1.1002084721879237,0
235,141.83659291318511,2.10913520860111,0.7765943735094646,-0.2563176919794681,0.298168976392831,0.7070718493572513,-0.7331723219278813,0.3059263858370956,-0.7549950498446134,0.29678796278774167,-1.0682347601014526,0.2184295187362658,0.9724447236309507,0.6963713580484946,1.1649696384897723,-0.5034729670724973,-0.24412732594053532,1.0470623229607774,0.1571384237060092,0.10248396178188315,-0.7620353550207395,1.4592044047175177,0.05744833619002925,-0.7098618402525286,-0.371634657629222,0.7117247518231936,-0.46882119722449533,0.41607424886792715,0.24752900394503063,0
236,454.48410629608446,-3.0198788158476404,-0.27616660186522024,0.7331039865210566,1.7092022776612539,0.22641790783383986,1.9625357394567073,-0.039110705370592656,0.10116822741004163,1.268703867721472,0.6157734422745339,0.8291078312582346,-0.05320094926102032,1.3186996673541362,0.4258005060610497,0.8583556665145077,-0.8756112020976585,0.5881725775757907,0.7663825492560966,0.5590296914949383,1.4081132955497921,-1.646868566659985,-1.6609429092397583,-1.2057856007518166,-0.31225758549163884,0.015347927742572732,-1.4724178331680227,0.1223673739469033,-0.13680432120415928,0
237,284.0274434869365,-0.09382253204350836,-1.4351632781619608,0.8919311347412366,-1.3018792078135284,-1.1498266914671051,1.997933853700224,-1.1253675839514616,0.7516775038951163,0.911679256539593,-0.6426855182953781,1.2341221728620073,-1.1830743519126121,-0.8855369229109613,1.3022195531530003,-0.12581774602768966,-1.9490409719509187,-0.7265259277788544,1.6996278168176169,-0.03074200274559165,-0.49685644687991026,-0.2626635585611382,-1.605901512663479,0.8463431981717024,-0.39545165594518283,-0.4725804647058358,-1.4206373035852407,-0.5054015110175293,-0.2000042482438643,0
238,201.9747626254933,0.3533783442718059,0.7539095865330094,0.07702257946856944,-0.43495936507851546,-1.6327741304241974,0.04246969800475903,0.1039831238178364,-1.0985946422311423,-0.04326574334018313,0.40778608887471157,-0.687176832613276,-1.6778754799151894,-0.5080156328103987,1.0343796408251011,-0.20410182379574343,1.2801967442686941,0.8641512358203944,1.3056819831821356,0.3415759793893755,0.833636474146477,-0.03508132634142177,0.7836524909025309,1.0256039108980302,-0.832282428316948,1.0401179594517806,-0.7092130683650465,-1.1642523465213008,1.4179109763440056,0
239,448.3555827365874,-1.960286352892594,-0.06410263163390706,2.0458409617092546,-0.297881253377183,0.0019151968433667316,-0.06762222539560421,-2.0279514436285973,-0.6159252419823878,0.13003097605955896,-0.2707061807177836,0.8874480741771016,0.5851677038035423,0.9870261380644071,0.6267345402537484,1.3582850967211932,-1.7740148188184695,0.8196074727897519,2.2693378225234926,-0.6742202377661575,1.130331347646601,0.4716914388222957,-0.35486623188543626,0.2593339412542491,0.36373040592943867,0.8966700057587568,0.5549954828367691,-0.38989972382800353,1.3073672803747853,0
240,11.907360130258837,-2.273628124909536,-2.094040035422775,0.4421203600117813,-1.4885998610689897,-1.512089880465311,1.1119166314232831,-0.33594949449084077,0.06544176289926548,0.9939339025992273,-0.8825142250606334,-1.6688868327165762,-0.3370781435098873,-1.3349527359183702,-1.3826528083179301,-0.8343005890306945,-0.6736182931244794,0.8210866731295144,0.9009666842617088,1.0065768326491888,-0.0858034678047301,1.4555917113369514,-0.9120210975879469,-0.3289058661972111,0.14780074955786576,-1.2871806804903074,1.0502010180760188,1.40282193120515,0.8634357754112856,0
241,263.6036495472517,1.9690941078623245,-1.430117736503188,0.3217884633672013,-0.055499620454931606,0.4011724928953648,-0.10226939059384993,0.16610717602025135,1.8290871803016762,0.8557198962113512,2.4075510381695566,-0.496914885958051,2.1137389719458293,-0.3508729695342698,0.3366905259788048,0.2877501403042155,-0.3169740746175854,-1.4995802753566607,1.541024307666328,0.8817203854630558,-0.10076367448821359,1.0492744683332094,-0.5845352719688819,-0.32722614937626915,-0.39982556062596464,0.866959978016724,-0.8449216361281755,0.6143399552664557,2.0332417474145066,0
